,CGA,students
7421,2.273,57433774
7422,2.255,57434780
7423,2.157,57436924
7424,3.211,57437387
7425,2.763,57437420
7426,2.643,57437484
7427,3.877,57437741
7428,2.619,57438485
7429,3.847,57439178
7430,3.118,57439900
7431,1.348,57440451
7432,2.308,57441311
7433,3.274,57442004
7434,3.316,57444510
7435,3.547,57445671
7436,2.514,57446116
7437,3.091,57446915
7438,3.586,57448887
7439,3.704,57451132
7440,2.403,57451414
7441,2.655,57452212
7442,2.151,57452444
7443,2.98,57454609
7444,2.006,57455725
7445,2.463,57455778
7446,2.686,57457596
7447,3.152,57457753
7448,3.092,57458392
7449,3.214,57458893
7450,3.377,57459349
7451,2.113,57459614
7452,2.315,57460919
7453,2.155,57460987
7454,2.757,57463381
7455,3.756,57464123
7456,2.744,57464810
7457,2.732,57465981
7458,3.488,57467033
7459,3.055,57467217
7460,2.627,57467952
7461,3.208,57468040
7462,2.615,57468930
7463,1.5,57468977
7464,3.539,57469113
7465,2.49,57470923
7466,3.359,57472101
7467,2.434,57473596
7468,2.246,57475909
7469,2.892,57476461
7470,3.17,57477158
7471,2.155,57477920
7472,2.455,57478827
7473,3.695,57478918
7474,3.455,57479014
7475,2.926,57479359
7476,2.171,57480649
7477,2.842,57481638
7478,3.012,57481987
7479,3.55,57483549
7480,3.626,57483685
7481,2.615,57485221
7482,3.5,57489162
7483,2.64,57491783
7484,3.306,57493292
7485,2.412,57495713
7486,3.886,57496396
7487,2.197,57498719
7488,2.514,57499146
7489,2.774,57500237
7490,3.871,57500260
7491,3.909,57501729
7492,2.854,57504765
7493,2.981,57511803
7494,2.215,57512015
7495,2.446,57512934
7496,3.289,57513747
7497,2.605,57514036
7498,3.014,57515007
7499,2.589,57515090
7500,2.174,57515852
7501,3.381,57519446
7502,2.856,57519518
7503,3.363,57520553
7504,3.013,57521412
7505,3.22,57521911
7506,3.672,57522533
7507,2.675,57522897
7508,3.289,57525650
7509,3.044,57527632
7510,1.667,57528639
7511,2.966,57529694
7512,3.159,57530621
7513,4.135,57530820
7514,2.383,57532457
7515,3.204,57533480
7516,2.898,57534052
7517,2.4,57537095
7518,3.21,57540910
7519,3.002,57541307
7520,2.979,57541482
7521,3.15,57541872
7522,3.507,57542207
7523,2.622,57543278
7524,3.485,57543428
7525,2.578,57543557
7526,2.695,57544947
7527,3.628,57545098
7528,2.538,57545461
7529,3.442,57547315
7530,3.559,57547341
7531,3.497,57547546
7532,2.951,57548341
7533,0.978,57549888
7534,3.503,57550829
7535,2.554,57551166
7536,2.013,57551629
7537,2.538,57552083
7538,3.119,57553936
7539,2.911,57554530
7540,3.44,57554541
7541,2.508,57555234
7542,2.643,57556501
7543,3.25,57556559
7544,2.487,57559106
7545,2.546,57559234
7546,3.328,57559966
7547,2.987,57561776
7548,4.0,57563268
7549,3.482,57564957
7550,2.432,57567956
7551,1.858,57568490
7552,2.05,57569213
7553,3.652,57569700
7554,2.544,57570067
7555,2.081,57572088
7556,3.232,57573163
7557,3.328,57573704
7558,2.75,57574568
7559,2.885,57574645
7560,3.557,57574804
7561,2.28,57574879
7562,2.791,57579782
7563,3.527,57580417
7564,3.246,57581594
7565,3.072,57583572
7566,3.324,57584797
7567,2.929,57585232
7568,2.894,57586034
7569,3.462,57586688
7570,2.281,57586838
7571,2.223,57587570
7572,3.215,57587907
7573,3.744,57588306
7574,2.877,57589496
7575,2.153,57590267
7576,3.665,57593419
7577,2.891,57594327
7578,3.147,57594604
7579,3.611,57596953
7580,2.81,57597502
7581,2.593,57598301
7582,2.736,57600655
7583,2.924,57601207
7584,2.455,57602358
7585,1.956,57602734
7586,3.518,57603283
7587,2.078,57604481
7588,2.655,57605251
7589,2.69,57606260
7590,2.667,57607502
7591,1.942,57608771
7592,2.11,57609757
7593,2.582,57610851
7594,2.947,57611734
7595,3.581,57613363
7596,2.682,57614073
7597,2.695,57615644
7598,3.63,57616235
7599,2.89,57617898
7600,2.116,57618982
7601,2.695,57620613
7602,1.989,57624634
7603,2.239,57625613
7604,3.568,57626698
7605,3.298,57627381
7606,2.984,57628298
7607,3.833,57628873
7608,2.645,57629289
7609,1.882,57632173
7610,1.327,57633906
7611,2.963,57637707
7612,2.129,57639406
7613,3.566,57640724
7614,2.82,57643669
7615,3.447,57644186
7616,2.028,57644478
7617,2.751,57645118
7618,2.246,57645468
7619,2.864,57645774
7620,1.934,57645777
7621,2.831,57646689
7622,3.542,57647064
7623,2.633,57647473
7624,3.156,57647682
7625,3.632,57648321
7626,3.138,57648390
7627,2.833,57648490
7628,2.253,57648588
7629,2.187,57648603
7630,2.763,57649517
7631,2.489,57649849
7632,1.923,57650016
7633,3.364,57652109
7634,2.815,57652385
7635,3.37,57652698
7636,3.369,57654574
7637,2.995,57656530
7638,2.496,57657430
7639,2.207,57657901
7640,2.913,57662482
7641,2.831,57663277
7642,3.201,57664723
7643,3.191,57668844
7644,3.007,57669275
7645,3.59,57670248
7646,2.915,57670571
7647,2.53,57673569
7648,2.863,57673945
7649,3.342,57676191
7650,3.014,57676505
7651,2.545,57677238
7652,2.412,57678020
7653,2.8,57679154
7654,2.39,57679330
7655,3.498,57679674
7656,3.336,57680956
7657,3.247,57680980
7658,1.702,57681053
7659,3.212,57682227
7660,2.928,57682736
7661,3.46,57682754
7662,2.512,57684835
7663,2.386,57684997
7664,2.298,57687470
7665,1.067,57688491
7666,3.311,57690274
7667,3.067,57693555
7668,3.109,57694208
7669,1.905,57695374
7670,3.021,57697381
7671,3.109,57698701
7672,3.548,57700298
7673,2.535,57700733
7674,3.451,57700759
7675,2.783,57700875
7676,3.057,57701998
7677,2.125,57702941
7678,2.824,57704028
7679,3.625,57704557
7680,3.55,57705391
7681,2.969,57705993
7682,2.879,57706422
7683,3.164,57706677
7684,2.975,57707007
7685,2.303,57708124
7686,2.773,57708542
7687,3.473,57709271
7688,2.7,57709390
7689,3.119,57712586
7690,2.846,57713691
7691,3.958,57715632
7692,3.105,57715639
7693,2.464,57717169
7694,2.551,57718557
7695,3.166,57718597
7696,2.497,57718835
7697,3.642,57719242
7698,2.877,57719388
7699,2.574,57719441
7700,2.333,57719847
7701,2.377,57721987
7702,2.275,57722339
7703,2.34,57722487
7704,2.979,57723644
7705,2.931,57723809
7706,2.356,57724342
7707,2.84,57725307
7708,2.332,57725828
7709,2.461,57726663
7710,2.052,57727441
7711,3.303,57728651
7712,3.055,57730250
7713,2.038,57730887
7714,2.975,57732702
7715,3.086,57734671
7716,2.628,57735431
7717,2.359,57736932
7718,2.725,57738023
7719,3.234,57739215
7720,3.891,57739311
7721,2.892,57739486
7722,3.369,57739820
7723,3.883,57739841
7724,3.206,57739908
7725,3.556,57743010
7726,2.905,57743932
7727,3.495,57744117
7728,2.621,57744656
7729,3.668,57744711
7730,2.934,57746446
7731,3.513,57746881
7732,2.656,57748077
7733,2.946,57749660
7734,3.864,57749731
7735,2.151,57750737
7736,2.986,57751155
7737,2.527,57751340
7738,2.932,57752336
7739,3.176,57753261
7740,2.911,57753756
7741,2.653,57754898
7742,2.654,57755478
7743,2.724,57758537
7744,3.68,57759244
7745,2.553,57761485
7746,3.246,57762338
7747,3.521,57765991
7748,1.832,57766821
7749,3.064,57767468
7750,3.478,57768790
7751,3.212,57769624
7752,3.01,57769792
7753,2.501,57769917
7754,3.629,57771841
7755,2.28,57773820
7756,3.895,57777256
7757,3.086,57780432
7758,3.546,57780979
7759,3.265,57784080
7760,3.422,57784253
7761,2.31,57784393
7762,2.417,57785073
7763,3.114,57785830
7764,3.925,57786628
7765,1.811,57787860
7766,3.045,57789716
7767,2.89,57790878
7768,1.471,57791705
7769,2.864,57791986
7770,2.607,57791999
7771,2.543,57793356
7772,3.021,57795082
7773,3.232,57795615
7774,2.987,57797741
7775,2.951,57797854
7776,3.082,57797872
7777,3.856,57800576
7778,2.509,57805384
7779,3.128,57805666
7780,2.2,57805729
7781,2.697,57806250
7782,3.55,57806401
7783,2.138,57807011
7784,2.103,57807092
7785,3.119,57807107
7786,2.587,57807109
7787,2.777,57807457
7788,2.955,57808659
7789,2.423,57811482
7790,2.231,57812753
7791,2.881,57814259
7792,3.803,57816421
7793,2.911,57818372
7794,3.558,57819466
7795,2.257,57820443
7796,2.855,57820698
7797,2.883,57821350
7798,3.916,57821480
7799,2.83,57822031
7800,3.356,57822704
7801,2.375,57822982
7802,3.058,57823736
7803,2.707,57825657
7804,3.503,57826756
7805,3.129,57826790
7806,3.724,57827017
7807,2.702,57827262
7808,2.728,57828470
7809,2.623,57829383
7810,3.37,57830658
7811,1.663,57831176
7812,2.347,57831204
7813,2.944,57831754
7814,3.216,57832792
7815,3.521,57834916
7816,2.535,57835666
7817,3.047,57835744
7818,2.136,57836515
7819,3.119,57838866
7820,3.228,57840167
7821,3.137,57840371
7822,4.104,57840527
7823,2.893,57840741
7824,1.867,57840864
7825,3.236,57842016
7826,2.957,57842539
7827,3.027,57842998
7828,2.032,57844283
7829,2.733,57845056
7830,3.134,57845155
7831,2.323,57845238
7832,2.721,57845793
7833,3.036,57845874
7834,1.787,57845982
7835,2.99,57848309
7836,2.678,57848596
7837,3.212,57848982
7838,3.085,57849739
7839,2.63,57850964
7840,3.073,57851138
7841,3.256,57853250
7842,1.554,57853310
7843,3.027,57853786
7844,3.353,57854069
7845,2.334,57854097
7846,3.284,57857593
7847,3.339,57857873
7848,2.859,57859449
7849,3.175,57859584
7850,1.588,57860784
7851,2.895,57862028
7852,2.693,57862899
7853,2.703,57863409
7854,2.129,57864989
7855,3.235,57866109
7856,3.833,57868512
7857,2.323,57868633
7858,3.027,57869971
7859,2.615,57871573
7860,3.081,57873685
7861,2.033,57876443
7862,3.1,57876894
7863,3.03,57877025
7864,3.137,57877350
7865,2.919,57879264
7866,2.323,57879326
7867,2.008,57879587
7868,2.243,57881167
7869,3.094,57881372
7870,3.626,57882674
7871,3.638,57884637
7872,3.294,57885301
7873,2.963,57885513
7874,2.306,57886452
7875,2.615,57887433
7876,3.116,57889985
7877,3.267,57890666
7878,3.702,57890803
7879,2.967,57891726
7880,2.117,57892313
7881,2.887,57892633
7882,1.716,57895252
7883,2.394,57895566
7884,2.06,57895973
7885,2.817,57897166
7886,3.961,57897859
7887,2.301,57900019
7888,2.65,57901213
7889,2.891,57903977
7890,2.967,57905605
7891,3.432,57907955
7892,2.756,57908742
7893,3.093,57909073
7894,4.004,57909260
7895,3.139,57910727
7896,3.591,57911081
7897,3.25,57913528
7898,3.376,57913719
7899,2.807,57914445
7900,2.167,57914962
7901,1.926,57915589
7902,2.275,57915722
7903,2.73,57916314
7904,3.06,57917029
7905,2.559,57917111
7906,3.406,57917808
7907,2.924,57917882
7908,3.311,57919124
7909,3.17,57920628
7910,2.308,57921255
7911,2.481,57921533
7912,2.611,57922344
7913,1.379,57922931
7914,2.29,57925764
7915,2.241,57926310
7916,2.965,57926834
7917,2.746,57927157
7918,3.036,57927725
7919,3.017,57927734
7920,2.68,57929256
7921,2.193,57930765
7922,2.629,57931311
7923,3.492,57931541
7924,1.883,57931948
7925,2.537,57932270
7926,2.802,57938937
7927,2.916,57941947
7928,3.413,57944555
7929,2.648,57944832
7930,2.519,57945265
7931,2.858,57949041
7932,3.537,57949697
7933,3.597,57949744
7934,3.559,57949902
7935,2.665,57950628
7936,3.285,57951416
7937,1.934,57952281
7938,3.132,57953465
7939,1.289,57954277
7940,2.752,57954709
7941,2.502,57954978
7942,3.152,57956315
7943,2.923,57956692
7944,2.426,57956831
7945,2.368,57957014
7946,2.195,57957059
7947,2.692,57957712
7948,2.828,57957865
7949,3.694,57958285
7950,2.423,57961268
7951,2.063,57961398
7952,2.663,57962695
7953,3.78,57962808
7954,2.013,57963383
7955,2.87,57964524
7956,2.963,57965547
7957,2.142,57967096
7958,3.415,57967442
7959,3.439,57967678
7960,2.261,57968635
7961,2.947,57969295
7962,3.833,57970921
7963,3.193,57971048
7964,2.803,57971730
7965,2.636,57972739
7966,3.259,57973111
7967,2.799,57977485
7968,3.494,57977888
7969,3.015,57978275
7970,2.836,57978991
7971,2.534,57980054
7972,2.548,57981320
7973,2.64,57981710
7974,2.573,57982993
7975,3.087,57984015
7976,2.6,57984117
7977,2.977,57984560
7978,2.891,57985009
7979,3.61,57986849
7980,3.356,57986883
7981,3.866,57989742
7982,2.869,57990252
7983,3.166,57991458
7984,3.481,57991511
7985,3.165,57993807
7986,3.472,57993890
7987,3.031,57994853
7988,3.382,57995174
7989,3.933,57995581
7990,2.799,57996930
7991,3.582,57997791
7992,2.53,57998251
7993,3.262,57998895
7994,2.836,57999101
7995,2.995,58000317
7996,3.662,58002038
7997,3.319,58003522
7998,2.527,58005141
7999,3.543,58005532
8000,3.07,58006148
8001,2.568,58007760
8002,3.647,58008389
8003,3.683,58011679
8004,1.84,58011799
8005,3.477,58012438
8006,3.277,58014550
8007,3.661,58015144
8008,2.001,58015522
8009,2.577,58017929
8010,3.632,58018401
8011,2.981,58020000
8012,2.096,58020043
8013,3.731,58023220
8014,3.336,58024761
8015,2.509,58024783
8016,3.096,58025392
8017,2.465,58026667
8018,2.055,58026750
8019,3.1,58028938
8020,2.613,58030831
8021,2.849,58033313
8022,3.763,58038975
8023,3.336,58039549
8024,3.246,58040650
8025,1.994,58040963
8026,3.493,58042997
8027,2.342,58043160
8028,2.375,58044169
8029,3.345,58045841
8030,3.379,58045982
8031,2.875,58046892
8032,4.058,58047593
8033,2.535,58047887
8034,2.905,58048924
8035,2.547,58051988
8036,2.39,58052227
8037,2.766,58053378
8038,3.57,58055563
8039,3.17,58055857
8040,1.888,58056104
8041,1.88,58058223
8042,2.406,58058919
8043,2.605,58062119
8044,2.648,58062290
8045,2.468,58062292
8046,2.213,58063753
8047,1.886,58064640
8048,2.374,58064653
8049,2.964,58064868
8050,3.267,58066700
8051,3.029,58066768
8052,2.977,58067166
8053,2.362,58067270
8054,2.382,58068795
8055,3.376,58070800
8056,3.841,58070811
8057,2.975,58070888
8058,3.346,58072146
8059,3.09,58073512
8060,2.944,58075840
8061,3.151,58076446
8062,2.65,58077292
8063,2.845,58078425
8064,2.997,58078868
8065,2.541,58079154
8066,3.335,58080751
8067,1.895,58083065
8068,3.528,58083519
8069,2.882,58084926
8070,2.737,58085388
8071,2.471,58085669
8072,2.67,58086199
8073,3.549,58086516
8074,3.578,58086928
8075,2.505,58087048
8076,3.204,58087355
8077,3.522,58087409
8078,3.608,58089103
8079,3.667,58090945
8080,3.677,58091247
8081,3.606,58091325
8082,3.102,58092358
8083,2.674,58093324
8084,3.688,58093413
8085,3.445,58095687
8086,3.728,58097751
8087,3.572,58098056
8088,2.459,58100217
8089,3.75,58101779
8090,2.706,58103625
8091,2.655,58103824
8092,3.063,58104338
8093,2.352,58107536
8094,3.025,58108664
8095,3.004,58110676
8096,2.8,58112180
8097,3.244,58112311
8098,3.227,58112986
8099,3.908,58116240
8100,2.632,58116964
8101,2.57,58117143
8102,2.956,58117262
8103,3.327,58120795
8104,3.044,58121496
8105,3.463,58122136
8106,2.439,58122552
8107,1.987,58124848
8108,2.823,58126452
8109,3.07,58126519
8110,2.956,58127574
8111,2.861,58129730
8112,2.729,58131316
8113,2.789,58132374
8114,3.326,58133246
8115,3.346,58133479
8116,2.345,58133652
8117,3.683,58134481
8118,2.901,58135386
8119,2.894,58138099
8120,2.922,58138350
8121,3.262,58138615
8122,3.2,58139031
8123,3.129,58139123
8124,3.038,58139499
8125,3.583,58140174
8126,1.616,58140394
8127,2.336,58140685
8128,3.392,58141194
8129,2.674,58142936
8130,2.044,58142945
8131,3.144,58143589
8132,2.546,58147437
8133,2.208,58147582
8134,2.458,58148424
8135,1.948,58148630
8136,2.852,58149932
8137,2.41,58150029
8138,2.06,58150145
8139,2.92,58151360
8140,3.269,58152860
8141,3.0,58153038
8142,3.817,58156507
8143,3.337,58157772
8144,3.161,58160019
8145,3.743,58160308
8146,3.356,58161669
8147,2.519,58162848
8148,3.502,58164791
8149,3.285,58167108
8150,3.154,58167552
8151,2.414,58167828
8152,3.516,58169628
8153,2.362,58169970
8154,3.827,58171467
8155,3.042,58173072
8156,3.717,58174420
8157,2.609,58179257
8158,2.584,58179359
8159,2.608,58180693
8160,3.16,58181909
8161,2.643,58182330
8162,3.075,58182832
8163,3.673,58183941
8164,2.919,58184517
8165,3.036,58185358
8166,2.989,58186127
8167,2.867,58186626
8168,3.717,58186698
8169,3.111,58188942
8170,2.202,58189785
8171,3.648,58191087
8172,2.224,58193211
8173,2.834,58193405
8174,3.048,58193723
8175,2.74,58193910
8176,3.829,58198047
8177,3.338,58199048
8178,3.582,58199833
8179,2.44,58201242
8180,2.681,58201291
8181,2.966,58202461
8182,2.88,58204046
8183,2.17,58204550
8184,2.753,58207427
8185,2.835,58207509
8186,3.194,58207979
8187,2.593,58208776
8188,2.64,58211170
8189,2.966,58212321
8190,3.931,58213011
8191,3.525,58214456
8192,2.716,58214480
8193,2.297,58214670
8194,1.825,58214684
8195,2.239,58214791
8196,3.094,58215160
8197,3.193,58215541
8198,2.87,58218009
8199,2.541,58218030
8200,4.15,58218828
8201,3.069,58220619
8202,2.656,58222967
8203,2.438,58224431
8204,2.179,58224544
8205,3.516,58224981
8206,2.852,58225583
8207,2.38,58228260
8208,2.544,58228736
8209,3.006,58229316
8210,2.59,58230554
8211,2.559,58230911
8212,3.043,58231839
8213,3.495,58232731
8214,2.832,58233853
8215,2.998,58233983
8216,2.842,58235703
8217,3.952,58237184
8218,3.591,58238058
8219,2.634,58240194
8220,3.288,58240583
8221,2.844,58241075
8222,2.771,58241703
8223,2.272,58242761
8224,3.07,58245035
8225,3.332,58246953
8226,3.488,58247916
8227,2.792,58248692
8228,1.334,58250127
8229,2.841,58250482
8230,3.394,58251206
8231,2.987,58251209
8232,2.712,58251346
8233,2.364,58251483
8234,2.114,58252867
8235,2.788,58252874
8236,2.84,58254096
8237,2.541,58255153
8238,3.622,58257124
8239,2.932,58257395
8240,2.288,58257688
8241,2.418,58257718
8242,2.033,58259040
8243,3.4,58260664
8244,3.43,58261236
8245,2.498,58261474
8246,3.52,58264205
8247,2.844,58265471
8248,2.202,58267580
8249,3.913,58268534
8250,3.314,58270411
8251,3.472,58271760
8252,2.158,58272591
8253,2.937,58272903
8254,3.44,58273532
8255,3.427,58273571
8256,2.126,58273937
8257,3.858,58274207
8258,3.121,58274404
8259,2.258,58274996
8260,2.415,58275550
8261,2.377,58276576
8262,2.724,58276590
8263,4.05,58277042
8264,3.378,58277093
8265,2.748,58277533
8266,2.976,58278056
8267,2.113,58278488
8268,2.987,58281329
8269,3.093,58282885
8270,3.035,58283649
8271,3.874,58284639
8272,3.294,58284960
8273,2.633,58285195
8274,3.062,58285517
8275,2.575,58286108
8276,2.925,58286486
8277,3.199,58287317
8278,1.802,58287989
8279,2.672,58288949
8280,1.642,58289026
8281,3.288,58289167
8282,3.167,58289433
8283,2.221,58290462
8284,2.671,58291082
8285,3.652,58291103
8286,3.87,58293685
8287,2.843,58293757
8288,3.664,58294099
8289,2.827,58294167
8290,1.903,58294223
8291,2.74,58294461
8292,1.453,58295140
8293,1.899,58295338
8294,3.518,58296084
8295,3.865,58297000
8296,2.995,58297729
8297,2.925,58301086
8298,2.761,58301616
8299,2.964,58302319
8300,3.128,58302387
8301,3.297,58302568
8302,3.493,58305313
8303,2.48,58306216
8304,2.483,58306338
8305,2.386,58310121
